Time,Channel A
(ms),(V)

-35.35849306,4.30066800
-35.34849306,4.30204200
-35.33849306,4.29334400
-35.32849306,4.27671100
-35.31849306,4.29120800
-35.30849306,4.29120800
-35.29849306,4.30204200
-35.28849306,4.27732200
-35.27849306,4.29548000
-35.26849306,4.29410700
-35.25849306,4.29197100
-35.24849306,4.31012900
-35.23849306,4.29548000
-35.22849306,4.31226500
-35.21849306,4.26435100
-35.20849306,4.29990500
-35.19849306,4.29990500
-35.18849306,4.29700600
-35.17849306,4.30066800
-35.16849307,4.30417800
-35.15849307,4.29197100
-35.14849307,4.30066800
-35.13849307,4.29334400
-35.12849307,4.28464600
-35.11849307,4.28830800
-35.10849307,4.28968200
-35.09849307,4.31074000
-35.08849307,4.29334400
-35.07849307,4.27304900
-35.06849307,4.30784000
-35.05849307,4.29914200
-35.04849307,4.30417800
-35.03849307,4.29837900
-35.02849307,4.30417800
-35.01849307,4.29120800
-35.00849307,4.30646700
-34.99849307,4.29624300
-34.98849307,4.29334400
-34.97849307,4.27228600
-34.96849307,4.28968200
-34.95849307,4.29258100
-34.94849307,4.31882700
-34.93849307,4.33179700
-34.92849307,4.29258100
-34.91849307,4.30784000
-34.90849307,4.28754500
-34.89849307,4.30723000
-34.88849307,4.29258100
-34.87849307,4.31959000
-34.86849307,4.29334400
-34.85849307,4.28891800
-34.84849307,4.28098400
-34.83849307,4.30494100
-34.82849307,4.29776900
-34.81849307,4.29914200
-34.80849307,4.31302800
-34.79849307,4.30204200
-34.78849307,4.27671100
-34.77849307,4.31440200
-34.76849308,4.29258100
-34.75849308,4.31440200
-34.74849308,4.29410700
-34.73849308,4.30417800
-34.72849308,4.28830800
-34.71849308,4.30860300
-34.70849308,4.27228600
-34.69849308,4.30936600
-34.68849308,4.29258100
-34.67849308,4.28678200
-34.66849308,4.28464600
-34.65849308,4.28891800
-34.64849308,4.30784000
-34.63849308,4.28464600
-34.62849308,4.29197100
-34.61849308,4.28312000
-34.60849308,4.27884800
-34.59849308,4.28540900
-34.58849308,4.31806400
-34.57849308,4.28098400
-34.56849308,4.28022100
-34.55849308,4.26862400
-34.54849308,4.30066800
-34.53849308,4.29548000
-34.52849308,4.29258100
