-64800, 35902, 4289278, 1, 0
-69120, 35902, 4289365, 1, 0
-58500, 35902, 4289451, 1, 0
-64980, 35902, 4289537, 1, 0
-65340, 35902, 4289624, 1, 0
-70200, 35902, 4289710, 1, 0
-72540, 35902, 4289797, 1, 0
-72900, 35902, 4289883, 1, 0
-72000, 35902, 4289969, 1, 0
-68040, 35902, 4290056, 1, 0
-62820, 35902, 4290142, 1, 0
-73080, 35902, 4290228, 1, 0
-69840, 35902, 4290315, 1, 0
-66240, 35902, 4290401, 1, 0
-69120, 35902, 4290487, 1, 0
-63540, 35902, 4290574, 1, 0
-63180, 35902, 4290660, 1, 0
-60120, 35902, 4290747, 1, 0
-58860, 35902, 4290833, 1, 0
-62280, 35902, 4290919, 1, 0
-61920, 35902, 4291006, 1, 0
-70020, 35902, 4291092, 1, 0
-71460, 35902, 4291178, 1, 0
-64620, 35902, 4291265, 1, 0
-70560, 35902, 4291351, 1, 0
-64980, 35902, 4291437, 1, 0
-65520, 35902, 4291524, 1, 0
-72180, 35902, 4291610, 1, 0
-68220, 35902, 4291697, 1, 0
-72720, 35902, 4291783, 1, 0
-70560, 35902, 4291869, 1, 0
-59760, 35902, 4291956, 1, 0
-66960, 35902, 4292042, 1, 0
-66780, 35902, 4292128, 1, 0
-70380, 35902, 4292215, 1, 0
-70200, 35902, 4292301, 1, 0
-68400, 35902, 4292387, 1, 0
-72360, 35902, 4292474, 1, 0
-69660, 35902, 4292560, 1, 0
-69300, 35902, 4292646, 1, 0
-72000, 35902, 4292733, 1, 0
-71640, 35902, 4292819, 1, 0
-73800, 35902, 4292906, 1, 0
-72720, 35902, 4292992, 1, 0
-70740, 35902, 4293079, 1, 0
-75060, 35902, 4293165, 1, 0
-72900, 35902, 4293251, 1, 0
-70740, 35902, 4293338, 1, 0
-74520, 35902, 4293424, 1, 0
-73440, 35902, 4293510, 1, 0
-69480, 35902, 4293597, 1, 0
-69660, 35902, 4293683, 1, 0
-69480, 35902, 4293769, 1, 0
-72360, 35902, 4293856, 1, 0
-76140, 35902, 4293942, 1, 0
-79020, 35902, 4294029, 1, 0
-78660, 35902, 4294115, 1, 0
-66240, 35902, 4294201, 1, 0
-71640, 35902, 4294288, 1, 0
-71280, 35902, 4294374, 1, 0
-73800, 35902, 4294460, 1, 0
-79200, 35902, 4294547, 1, 0
-71280, 35902, 4294633, 1, 0
-69120, 35902, 4294719, 1, 0
-69840, 35902, 4294806, 1, 0
-71100, 35902, 4294892, 1, 0
-75420, 35902, 4294979, 1, 0
-73620, 35902, 4295065, 1, 0
-72180, 35902, 4295151, 1, 0
-68940, 35902, 4295238, 1, 0
-61920, 35902, 4295324, 1, 0
-73620, 35902, 4295410, 1, 0
-66060, 35902, 4295497, 1, 0
-64440, 35902, 4295583, 1, 0
-67500, 35902, 4295669, 1, 0
-66780, 35902, 4295756, 1, 0
-65340, 35902, 4295842, 1, 0
-66060, 35902, 4295929, 1, 0
-71100, 35902, 4296015, 1, 0
-73800, 35902, 4296101, 1, 0
-69120, 35902, 4296188, 1, 0
-64620, 35902, 4296274, 1, 0
-78480, 35902, 4296361, 1, 0
-76140, 35902, 4296447, 1, 0
-72000, 35902, 4296533, 1, 0
-69840, 35902, 4296620, 1, 0
-68220, 35902, 4296706, 1, 0
-71640, 35902, 4296792, 1, 0
-58320, 35902, 4296879, 1, 0
-63360, 35902, 4296965, 1, 0
-71280, 35902, 4297052, 1, 0
-68400, 35902, 4297138, 1, 0
-64260, 35902, 4297224, 1, 0
-69120, 35902, 4297311, 1, 0
-65520, 35902, 4297397, 1, 0
-72180, 35902, 4297483, 1, 0
-73440, 35902, 4297570, 1, 0
-73440, 35902, 4297656, 1, 0
-76680, 35902, 4297743, 1, 0
-76680, 35939, 4297833, 0, 1
-67680, 35939, 4297845, 1, 0
-63540, 35939, 4297915, 1, 0
-61380, 35939, 4298002, 1, 0
-60840, 35939, 4298088, 1, 0
-67140, 35939, 4298174, 1, 0
-67680, 35939, 4298261, 1, 0
-66600, 35939, 4298347, 1, 0
-63180, 35939, 4298433, 1, 0
-63360, 35939, 4298520, 1, 0
-66600, 35939, 4298606, 1, 0
-65520, 35939, 4298693, 1, 0
-59580, 35939, 4298779, 1, 0
-61740, 35939, 4298866, 1, 0
-61020, 35939, 4298952, 1, 0
-65160, 35939, 4299038, 1, 0
-53460, 35939, 4299125, 1, 0
-50220, 35939, 4299211, 1, 0
-58680, 35939, 4299297, 1, 0
-49320, 35939, 4299384, 1, 0
-50040, 35939, 4299470, 1, 0
-56160, 35939, 4299556, 1, 0
-55260, 35939, 4299643, 1, 0
-63720, 35939, 4299729, 1, 0
-62100, 35939, 4299815, 1, 0
-57600, 35939, 4299902, 1, 0
-62460, 35939, 4299988, 1, 0
-58860, 35939, 4300075, 1, 0
-69660, 35939, 4300161, 1, 0
-65700, 35939, 4300247, 1, 0
-59400, 35939, 4300334, 1, 0
-56700, 35939, 4300420, 1, 0
-48960, 35939, 4300506, 1, 0
-58140, 35939, 4300593, 1, 0
-54180, 35939, 4300679, 1, 0
-58320, 35939, 4300766, 1, 0
-57060, 35939, 4300852, 1, 0
-54900, 35939, 4300938, 1, 0
-56160, 35939, 4301025, 1, 0
-66060, 35939, 4301111, 1, 0
-60120, 35939, 4301198, 1, 0
-64980, 35939, 4301284, 1, 0
-63900, 35939, 4301370, 1, 0
-55440, 35939, 4301457, 1, 0
-62280, 35939, 4301543, 1, 0
-51840, 35939, 4301629, 1, 0
-58680, 35939, 4301716, 1, 0
-59040, 35939, 4301802, 1, 0
-58320, 35939, 4301888, 1, 0
-59580, 35939, 4301975, 1, 0
