Time,Channel A
(ms),(V)

-306.72889454,3.27478900
-306.71889454,3.27112700
-306.70889454,3.25739300
-306.69889454,3.27768800
-306.68889454,3.27997700
-306.67889454,3.28867500
-306.66889455,3.26685400
-306.65889455,3.28928500
-306.64889455,3.25159500
-306.63889455,3.26761700
-306.62889455,3.27341500
-306.61889455,3.29660900
-306.60889455,3.28058700
-306.59889455,3.30240800
-306.58889455,3.30393400
-306.57889455,3.26242900
-306.56889455,3.28058700
-306.55889455,3.25952900
-306.54889455,3.27921400
-306.53889455,3.27921400
-306.52889455,3.28287600
-306.51889455,3.27845100
-306.50889455,3.28577500
-306.49889455,3.26242900
-306.48889455,3.26975300
-306.47889455,3.28348600
-306.46889455,3.26975300
-306.45889455,3.27478900
-306.44889455,3.27921400
-306.43889455,3.29157400
-306.42889455,3.28211300
-306.41889455,3.27555200
-306.40889455,3.29218400
-306.39889455,3.27478900
-306.38889455,3.26609100
-306.37889455,3.27707700
-306.36889455,3.29874600
-306.35889455,3.28135000
-306.34889455,3.29798300
-306.33889455,3.27402600
-306.32889455,3.28714900
-306.31889455,3.28638600
-306.30889455,3.26609100
-306.29889455,3.30088200
-306.28889455,3.29371000
-306.27889456,3.27921400
-306.26889456,3.26822700
-306.25889456,3.28348600
-306.24889456,3.27478900
-306.23889456,3.28638600
-306.22889456,3.28928500
-306.21889456,3.27845100
-306.20889456,3.26975300
-306.19889456,3.28348600
-306.18889456,3.29584600
-306.17889456,3.27707700
-306.16889456,3.28501200
-306.15889456,3.27051600
-306.14889456,3.27478900
-306.13889456,3.30820600
-306.12889456,3.27051600
-306.11889456,3.27707700
-306.10889456,3.27402600
-306.09889456,3.25739300
-306.08889456,3.27265200
-306.07889456,3.29950900
-306.06889456,3.27112700
-306.05889456,3.28791200
-306.04889456,3.30896900
-306.03889456,3.27265200
-306.02889456,3.28135000
-306.01889456,3.26761700
-306.00889456,3.27921400
-305.99889456,3.27768800
-305.98889456,3.28714900
-305.97889456,3.28501200
-305.96889456,3.29157400
-305.95889456,3.30607000
-305.94889456,3.26395500
-305.93889456,3.26471800
-305.92889456,3.27402600
-305.91889456,3.28577500
-305.90889456,3.25449400
-305.89889456,3.27478900
-305.88889456,3.26181800
-305.87889457,3.26822700
-305.86889457,3.26975300
-305.85889457,3.27555200
-305.84889457,3.28348600
-305.83889457,3.29447300
-305.82889457,3.28424900
-305.81889457,3.27341500
-305.80889457,3.29294700
-305.79889457,3.29950900
-305.78889457,3.30530700
-305.77889457,3.27341500
-305.76889457,3.28867500
-305.75889457,3.28424900
-305.74889457,3.28058700
-305.73889457,3.29294700
-305.72889457,3.26395500
-305.71889457,3.26609100
-305.70889457,3.27402600
-305.69889457,3.29004800
-305.68889457,3.30240800
-305.67889457,3.29081100
-305.66889457,3.27768800
-305.65889457,3.27112700
-305.64889457,3.31553100
-305.63889457,3.28135000
-305.62889457,3.27845100
-305.61889457,3.27845100
-305.60889457,3.27997700
-305.59889457,3.28424900
-305.58889457,3.28424900
-305.57889457,3.27265200
-305.56889457,3.27188900
-305.55889457,3.28211300
-305.54889457,3.26761700
-305.53889457,3.30454400
-305.52889457,3.28928500
-305.51889457,3.27845100
-305.50889457,3.27921400
-305.49889457,3.29447300
-305.48889458,3.26975300
-305.47889458,3.27707700
-305.46889458,3.28638600
-305.45889458,3.27707700
-305.44889458,3.27112700
-305.43889458,3.28791200
-305.42889458,3.29584600
-305.41889458,3.28638600
-305.40889458,3.30607000
-305.39889458,3.29004800
-305.38889458,3.27478900
-305.37889458,3.26319200
-305.36889458,3.28287600
-305.35889458,3.27341500
-305.34889458,3.28638600
-305.33889458,3.26899000
-305.32889458,3.28058700
-305.31889458,3.28714900
-305.30889458,3.31034300
-305.29889458,3.26609100
-305.28889458,3.27845100
-305.27889458,3.21451400
-305.26889458,3.28287600
-305.25889458,3.27631400
-305.24889458,3.27555200
-305.23889458,3.28424900
-305.22889458,3.27997700
-305.21889458,3.28058700
-305.20889458,3.26029200
-305.19889458,3.28501200
-305.18889458,3.30164500
-305.17889458,3.29660900
-305.16889458,3.27188900
-305.15889458,3.27768800
-305.14889458,3.27707700
-305.13889458,3.29447300
-305.12889458,3.26975300
-305.11889458,3.30088200
-305.10889458,3.26532800
-305.09889458,3.27478900
-305.08889459,3.26395500
-305.07889459,3.28501200
-305.06889459,3.32346600
-305.05889459,3.29798300
-305.04889459,3.27997700
-305.03889459,3.29371000
-305.02889459,3.27921400
-305.01889459,3.30240800
-305.00889459,3.29950900
-304.99889459,3.30820600
-304.98889459,3.27707700
-304.97889459,3.26532800
-304.96889459,3.28714900
-304.95889459,3.29660900
-304.94889459,3.27478900
-304.93889459,3.29584600
-304.92889459,3.30240800
-304.91889459,3.27265200
-304.90889459,3.29371000
-304.89889459,3.29737200
-304.88889459,3.28135000
-304.87889459,3.27112700
-304.86889459,3.27707700
-304.85889459,3.28287600
-304.84889459,3.26685400
-304.83889459,3.28287600
-304.82889459,3.27997700
-304.81889459,3.25952900
-304.80889459,3.28211300
-304.79889459,3.28135000
-304.78889459,3.28424900
-304.77889459,3.28348600
-304.76889459,3.29218400
-304.75889459,3.28501200
-304.74889459,3.28424900
-304.73889459,3.29157400
-304.72889459,3.29218400
