Time,Channel A
(ms),(V)

-142.26879246,3.26563300
-142.25879246,3.28012900
-142.24879246,3.28241800
-142.23879246,3.27723000
-142.22879246,3.28302900
-142.21879246,3.26059700
-142.20879246,3.28531800
-142.19879246,3.22428100
-142.18879246,3.28379200
-142.17879246,3.29401500
-142.16879246,3.27662000
-142.15879246,3.27082100
-142.14879246,3.27875600
-142.13879246,3.29691500
-142.12879246,3.28379200
-142.11879246,3.26929500
-142.10879246,3.27433100
-142.09879246,3.27433100
-142.08879246,3.28821700
-142.07879246,3.28745400
-142.06879246,3.28165500
-142.05879246,3.29691500
-142.04879246,3.27875600
-142.03879246,3.29767800
-142.02879246,3.29035300
-142.01879247,3.28241800
-142.00879247,3.29905100
-141.99879247,3.27662000
-141.98879247,3.29035300
-141.97879247,3.29325200
-141.96879247,3.27295800
-141.95879247,3.28302900
-141.94879247,3.28592800
-141.93879247,3.29111600
-141.92879247,3.26639600
-141.91879247,3.25403600
-141.90879247,3.28241800
-141.89879247,3.29248900
-141.88879247,3.27219500
-141.87879247,3.27143200
-141.86879247,3.27799300
-141.85879247,3.26487000
-141.84879247,3.27585700
-141.83879247,3.27723000
-141.82879247,3.29035300
-141.81879247,3.28882700
-141.80879247,3.28089200
-141.79879247,3.28012900
-141.78879247,3.30195000
-141.77879247,3.29187900
-141.76879247,3.29691500
-141.75879247,3.27372100
-141.74879247,3.28959000
-141.73879247,3.26197100
-141.72879247,3.27509400
-141.71879247,3.26853200
-141.70879247,3.26929500
-141.69879247,3.29905100
-141.68879247,3.30118700
-141.67879247,3.29538900
-141.66879247,3.28455400
-141.65879247,3.27005800
-141.64879247,3.27143200
-141.63879247,3.28745400
-141.62879248,3.28959000
-141.61879248,3.30347600
-141.60879248,3.26929500
-141.59879248,3.28669100
-141.58879248,3.26853200
-141.57879248,3.25693500
-141.56879248,3.27723000
-141.55879248,3.28531800
-141.54879248,3.28165500
-141.53879248,3.27082100
-141.52879248,3.28241800
-141.51879248,3.29477800
-141.50879248,3.28379200
-141.49879248,3.28089200
-141.48879248,3.27295800
-141.47879248,3.28165500
-141.46879248,3.28745400
-141.45879248,3.29401500
-141.44879248,3.28455400
-141.43879248,3.25617200
-141.42879248,3.28821700
-141.41879248,3.27372100
-141.40879248,3.27799300
-141.39879248,3.28592800
-141.38879248,3.28302900
-141.37879248,3.29691500
-141.36879248,3.27951900
-141.35879248,3.24533800
-141.34879248,3.28669100
-141.33879248,3.29538900
-141.32879248,3.27372100
-141.31879248,3.28669100
-141.30879248,3.28455400
-141.29879248,3.29828800
-141.28879248,3.25769800
-141.27879248,3.30118700
-141.26879248,3.28959000
-141.25879248,3.28882700
-141.24879248,3.28592800
-141.23879248,3.29401500
-141.22879249,3.29538900
-141.21879249,3.27509400
-141.20879249,3.27005800
-141.19879249,3.28455400
-141.18879249,3.29325200
-141.17879249,3.29401500
-141.16879249,3.29615200
-141.15879249,3.28165500
-141.14879249,3.28241800
-141.13879249,3.29035300
-141.12879249,3.27875600
-141.11879249,3.29248900
-141.10879249,3.29538900
-141.09879249,3.26792200
-141.08879249,3.29187900
-141.07879249,3.26853200
-141.06879249,3.28882700
-141.05879249,3.27585700
-141.04879249,3.26853200
-141.03879249,3.26197100
-141.02879249,3.27585700
-141.01879249,3.28165500
-141.00879249,3.26487000
-140.99879249,3.29691500
-140.98879249,3.29035300
-140.97879249,3.31873500
-140.96879249,3.28882700
-140.95879249,3.29615200
-140.94879249,3.28241800
-140.93879249,3.30698600
-140.92879249,3.28882700
-140.91879249,3.29615200
-140.90879249,3.29767800
-140.89879249,3.28592800
-140.88879249,3.26639600
-140.87879249,3.30057700
-140.86879249,3.28745400
-140.85879249,3.28592800
-140.84879249,3.27143200
-140.83879249,3.27509400
-140.82879250,3.26792200
-140.81879250,3.25983500
-140.80879250,3.31354700
-140.79879250,3.27723000
-140.78879250,3.30271300
-140.77879250,3.30408600
-140.76879250,3.18720100
-140.75879250,3.27875600
-140.74879250,3.27509400
-140.73879250,3.27372100
-140.72879250,3.28379200
-140.71879250,3.27295800
-140.70879250,3.30698600
-140.69879250,3.27799300
-140.68879250,3.27951900
-140.67879250,3.29905100
-140.66879250,3.30347600
-140.65879250,3.29691500
-140.64879250,3.30118700
-140.63879250,3.28241800
-140.62879250,3.27219500
-140.61879250,3.27509400
-140.60879250,3.28165500
-140.59879250,3.28089200
-140.58879250,3.28302900
-140.57879250,3.29767800
-140.56879250,3.29538900
-140.55879250,3.26273400
-140.54879250,3.30057700
-140.53879250,3.28302900
-140.52879250,3.26349700
-140.51879250,3.28821700
-140.50879250,3.29538900
-140.49879250,3.28302900
-140.48879250,3.28745400
-140.47879250,3.27875600
-140.46879250,3.28882700
-140.45879250,3.28745400
-140.44879250,3.29767800
-140.43879251,3.29615200
-140.42879251,3.28592800
-140.41879251,3.29248900
-140.40879251,3.28379200
-140.39879251,3.28821700
-140.38879251,3.29035300
-140.37879251,3.28012900
-140.36879251,3.29905100
-140.35879251,3.27585700
-140.34879251,3.29325200
-140.33879251,3.29615200
-140.32879251,3.27372100
-140.31879251,3.27662000
-140.30879251,3.28012900
-140.29879251,3.27875600
-140.28879251,3.26715900
-140.27879251,3.27799300
-140.26879251,3.31354700
-140.25879251,3.28089200
-140.24879251,3.28745400
-140.23879251,3.27723000
-140.22879251,3.30347600
-140.21879251,3.28165500
-140.20879251,3.29248900
-140.19879251,3.28165500
-140.18879251,3.29538900
-140.17879251,3.25403600
-140.16879251,3.29538900
-140.15879251,3.28241800
-140.14879251,3.28745400
-140.13879251,3.27875600
-140.12879251,3.28165500
-140.11879251,3.27951900
-140.10879251,3.27509400
-140.09879251,3.29981400
-140.08879251,3.27372100
-140.07879251,3.26349700
-140.06879251,3.27723000
-140.05879251,3.28531800
-140.04879251,3.27875600
-140.03879252,3.27799300
-140.02879252,3.30408600
-140.01879252,3.27951900
-140.00879252,3.28455400
-139.99879252,3.27585700
-139.98879252,3.29111600
-139.97879252,3.28821700
-139.96879252,3.27875600
-139.95879252,3.27509400
-139.94879252,3.28455400
-139.93879252,3.26487000
-139.92879252,3.29401500
-139.91879252,3.27951900
-139.90879252,3.26136000
-139.89879252,3.28592800
-139.88879252,3.26136000
-139.87879252,3.29615200
-139.86879252,3.29401500
-139.85879252,3.27951900
-139.84879252,3.26715900
-139.83879252,3.29187900
-139.82879252,3.27585700
-139.81879252,3.28089200
-139.80879252,3.28669100
-139.79879252,3.27433100
-139.78879252,3.27372100
-139.77879252,3.29035300
-139.76879252,3.26639600
-139.75879252,3.26426000
-139.74879252,3.26426000
-139.73879252,3.26715900
-139.72879252,3.29401500
-139.71879252,3.27219500
-139.70879252,3.27723000
-139.69879252,3.29691500
-139.68879252,3.27219500
-139.67879252,3.27875600
-139.66879252,3.29981400
-139.65879252,3.28882700
-139.64879253,3.26715900
-139.63879253,3.27662000
-139.62879253,3.29401500
-139.61879253,3.29905100
-139.60879253,3.28669100
-139.59879253,3.30988500
-139.58879253,3.28302900
-139.57879253,3.27662000
-139.56879253,3.26715900
-139.55879253,3.26487000
-139.54879253,3.32880600
-139.53879253,3.28592800
-139.52879253,3.28379200
-139.51879253,3.30774900
