Time,Channel A
(ms),(V)

-432.60901791,4.27594900
-432.59901791,4.29410700
-432.58901791,4.29197100
-432.57901791,4.28678200
-432.56901791,4.28251000
-432.55901791,4.27594900
-432.54901791,4.28754500
-432.53901791,4.30936600
-432.52901791,4.28022100
-432.51901791,4.28174700
-432.50901791,4.30417800
-432.49901791,4.28464600
-432.48901791,4.28830800
-432.47901791,4.29548000
-432.46901791,4.26648800
-432.45901791,4.24024200
-432.44901791,4.30570400
-432.43901791,4.27732200
-432.42901791,4.29120800
-432.41901791,4.29120800
-432.40901791,4.28968200
-432.39901791,4.30723000
-432.38901791,4.28968200
-432.37901791,4.28464600
-432.36901791,4.30280400
-432.35901791,4.30784000
-432.34901791,4.27961100
-432.33901791,4.28601900
-432.32901791,4.30936600
-432.31901791,4.29776900
-432.30901792,4.28601900
-432.29901792,4.27518600
-432.28901792,4.30570400
-432.27901792,4.29837900
-432.26901792,4.31012900
-432.25901792,4.28678200
-432.24901792,4.26572500
-432.23901792,4.29258100
-432.22901792,4.29197100
-432.21901792,4.28754500
-432.20901792,4.29487000
-432.19901792,4.29914200
-432.18901792,4.30646700
-432.17901792,4.28312000
-432.16901792,4.30417800
-432.15901792,4.29548000
-432.14901792,4.30723000
-432.13901792,4.29776900
-432.12901792,4.29044500
-432.11901792,4.28174700
-432.10901792,4.27961100
-432.09901792,4.29410700
-432.08901792,4.28891800
-432.07901792,4.29990500
-432.06901792,4.26648800
-432.05901792,4.29837900
-432.04901792,4.28601900
-432.03901792,4.29837900
-432.02901792,4.29624300
-432.01901792,4.29776900
-432.00901792,4.27015000
-431.99901792,4.28174700
-431.98901792,4.28678200
-431.97901792,4.28540900
-431.96901792,4.28678200
-431.95901792,4.30127900
-431.94901792,4.30280400
-431.93901792,4.28540900
-431.92901792,4.30570400
-431.91901793,4.28754500
-431.90901793,4.28968200
-431.89901793,4.28540900
-431.88901793,4.31302800
-431.87901793,4.28098400
-431.86901793,4.29487000
-431.85901793,4.29624300
-431.84901793,4.26725100
-431.83901793,4.28754500
-431.82901793,4.29990500
-431.81901793,4.29914200
-431.80901793,4.31150200
-431.79901793,4.32172600
-431.78901793,4.27304900
-431.77901793,4.29334400
-431.76901793,4.29410700
-431.75901793,4.28174700
-431.74901793,4.28678200
-431.73901793,4.29334400
-431.72901793,4.31074000
-431.71901793,4.30494100
-431.70901793,4.28540900
-431.69901793,4.27961100
-431.68901793,4.27228600
-431.67901793,4.27518600
-431.66901793,4.26496200
-431.65901793,4.28678200
-431.64901793,4.29548000
-431.63901793,4.27366000
-431.62901793,4.29120800
-431.61901793,4.31363900
-431.60901793,4.27442300
-431.59901793,4.27366000
-431.58901793,4.28968200
-431.57901793,4.29044500
-431.56901793,4.29700600
-431.55901793,4.29044500
-431.54901793,4.29197100
-431.53901793,4.30646700
-431.52901793,4.28251000
-431.51901794,4.29258100
-431.50901794,4.29700600
-431.49901794,4.27518600
-431.48901794,4.28678200
-431.47901794,4.29776900
-431.46901794,4.28174700
-431.45901794,4.27808500
-431.44901794,4.25840000
-431.43901794,4.28540900
-431.42901794,4.27366000
-431.41901794,4.26725100
-431.40901794,4.27152300
-431.39901794,4.29990500
-431.38901794,4.28251000
-431.37901794,4.30570400
-431.36901794,4.30204200
-431.35901794,4.29487000
-431.34901794,4.29837900
-431.33901794,4.28678200
-431.32901794,4.31226500
-431.31901794,4.30936600
-431.30901794,4.30936600
-431.29901794,4.28830800
-431.28901794,4.28968200
-431.27901794,4.31592800
-431.26901794,4.27152300
-431.25901794,4.29548000
-431.24901794,4.28891800
-431.23901794,4.32386300
-431.22901794,4.29120800
-431.21901794,4.30570400
-431.20901794,4.27961100
-431.19901794,4.31150200
-431.18901794,4.28678200
-431.17901794,4.28968200
-431.16901794,4.28098400
-431.15901794,4.28891800
-431.14901794,4.31302800
-431.13901794,4.30570400
-431.12901795,4.29410700
-431.11901795,4.28754500
-431.10901795,4.29334400
-431.09901795,4.31012900
-431.08901795,4.28464600
-431.07901795,4.26786100
-431.06901795,4.29700600
-431.05901795,4.26786100
-431.04901795,4.27152300
-431.03901795,4.30936600
-431.02901795,4.36536700
-431.01901795,4.28022100
-431.00901795,4.30066800
-430.99901795,4.30280400
-430.98901795,4.28174700
-430.97901795,4.28968200
-430.96901795,4.27304900
-430.95901795,4.29624300
-430.94901795,4.27518600
-430.93901795,4.29776900
-430.92901795,4.30860300
-430.91901795,4.29197100
-430.90901795,4.31440200
-430.89901795,4.30784000
-430.88901795,4.29197100
-430.87901795,4.30127900
-430.86901795,4.28022100
-430.85901795,4.28098400
-430.84901795,4.28830800
-430.83901795,4.28830800
-430.82901795,4.27961100
-430.81901795,4.29487000
-430.80901795,4.29044500
-430.79901795,4.27518600
-430.78901795,4.30784000
-430.77901795,4.31730100
-430.76901795,4.29334400
-430.75901795,4.31592800
-430.74901795,4.29624300
-430.73901795,4.30723000
-430.72901796,4.28891800
-430.71901796,4.31653800
-430.70901796,4.28754500
-430.69901796,4.28830800
-430.68901796,4.30127900
-430.67901796,4.26862400
-430.66901796,4.30723000
-430.65901796,4.28098400
-430.64901796,4.28678200
-430.63901796,4.26435100
-430.62901796,4.28968200
-430.61901796,4.27152300
-430.60901796,4.29120800
-430.59901796,4.29487000
-430.58901796,4.29044500
-430.57901796,4.27961100
-430.56901796,4.29624300
-430.55901796,4.29624300
-430.54901796,4.28678200
-430.53901796,4.29258100
-430.52901796,4.28540900
-430.51901796,4.29700600
-430.50901796,4.28312000
-430.49901796,4.28174700
-430.48901796,4.28968200
-430.47901796,4.29197100
-430.46901796,4.30280400
-430.45901796,4.27076000
-430.44901796,4.30280400
-430.43901796,4.30204200
-430.42901796,4.28174700
-430.41901796,4.29258100
-430.40901796,4.28891800
-430.39901796,4.31653800
-430.38901796,4.28388300
-430.37901796,4.27442300
-430.36901796,4.27884800
-430.35901796,4.29776900
-430.34901796,4.29120800
-430.33901797,4.28312000
-430.32901797,4.31150200
-430.31901797,4.28464600
-430.30901797,4.30204200
-430.29901797,4.27961100
-430.28901797,4.29487000
-430.27901797,4.28098400
-430.26901797,4.28754500
-430.25901797,4.29487000
-430.24901797,4.28678200
-430.23901797,4.27442300
-430.22901797,4.29197100
-430.21901797,4.29776900
-430.20901797,4.28601900
-430.19901797,4.29410700
-430.18901797,4.31653800
-430.17901797,4.30723000
-430.16901797,4.28464600
-430.15901797,4.30066800
-430.14901797,4.29044500
-430.13901797,4.27518600
-430.12901797,4.28968200
-430.11901797,4.29776900
-430.10901797,4.28464600
-430.09901797,4.26572500
-430.08901797,4.30646700
-430.07901797,4.29120800
-430.06901797,4.29410700
-430.05901797,4.28678200
-430.04901797,4.29197100
-430.03901797,4.29258100
-430.02901797,4.29700600
-430.01901797,4.24619300
-430.00901797,4.29776900
