Time,Channel A
(ms),(V)

-61.23871785,3.29035300
-61.22871785,3.28012900
-61.21871785,3.30271300
-61.20871785,3.26853200
-61.19871785,3.29538900
-61.18871785,3.30271300
-61.17871785,3.27509400
-61.16871785,3.27219500
-61.15871785,3.29035300
-61.14871785,3.27219500
-61.13871785,3.26715900
-61.12871785,3.27662000
-61.11871785,3.27372100
-61.10871785,3.31293700
-61.09871785,3.29691500
-61.08871785,3.27433100
-61.07871785,3.29477800
-61.06871785,3.28669100
-61.05871785,3.29981400
-61.04871785,3.28592800
-61.03871785,3.27143200
-61.02871785,3.30118700
-61.01871785,3.29187900
-61.00871785,3.28241800
-60.99871785,3.30271300
-60.98871785,3.29691500
-60.97871785,3.25907200
-60.96871785,3.27951900
-60.95871785,3.29111600
-60.94871785,3.27433100
-60.93871785,3.29981400
-60.92871785,3.26639600
-60.91871785,3.29035300
-60.90871785,3.27951900
-60.89871785,3.27662000
-60.88871786,3.28165500
-60.87871786,3.26487000
-60.86871786,3.29767800
-60.85871786,3.27082100
-60.84871786,3.28882700
-60.83871786,3.29401500
-60.82871786,3.27875600
-60.81871786,3.27082100
-60.80871786,3.28821700
-60.79871786,3.28959000
-60.78871786,3.27585700
-60.77871786,3.25693500
-60.76871786,3.26929500
-60.75871786,3.28882700
-60.74871786,3.28745400
-60.73871786,3.27433100
-60.72871786,3.26715900
-60.71871786,3.29035300
-60.70871786,3.29477800
-60.69871786,3.28592800
-60.68871786,3.27951900
-60.67871786,3.29981400
-60.66871786,3.27082100
-60.65871786,3.27433100
-60.64871786,3.26792200
-60.63871786,3.28745400
-60.62871786,3.29477800
-60.61871786,3.26929500
-60.60871786,3.29615200
-60.59871786,3.27295800
-60.58871786,3.29477800
-60.57871786,3.28821700
-60.56871786,3.28882700
-60.55871786,3.32163500
-60.54871786,3.28241800
-60.53871786,3.27951900
-60.52871786,3.30927500
-60.51871786,3.28302900
-60.50871786,3.26792200
-60.49871787,3.29615200
-60.48871787,3.29981400
-60.47871787,3.28959000
-60.46871787,3.29401500
-60.45871787,3.29477800
-60.44871787,3.29111600
-60.43871787,3.26639600
-60.42871787,3.27875600
-60.41871787,3.27295800
-60.40871787,3.29035300
-60.39871787,3.29691500
-60.38871787,3.28959000
-60.37871787,3.27509400
-60.36871787,3.27005800
-60.35871787,3.29401500
-60.34871787,3.28012900
-60.33871787,3.30271300
